Country,Country Code,Region,Income Group,Year,Life Expectancy,Prevalence of Undernourishment,CO2 Emissions,Health Expenditure %,Education Expenditure %,Unemployment,Injuries,Communicable Diseases,Non Communicable Diseases,GDP (Billions),Access to clean water,Population (historical estimates)
Mongolia,MNG,East Asia & Pacific,Lower middle income,2008,66.447,22.3,12970.000267029,4.55692911,5.004717861,5.559999943,175787.83,233363.53,656633.6,5.623,26.477414532,2633896
Mongolia,MNG,East Asia & Pacific,Lower middle income,2009,66.916,19.6,13640.000343323,4.45979881,5.144849777,5.860000134,173488.53,231302.13,675940.46,4.584,27.579108540,2666718
Mongolia,MNG,East Asia & Pacific,Lower middle income,2010,67.38,16.5,14310.000419617,3.73945618,4.645100117,6.550000191,174690.42,229006.07,694500.77,7.189,28.695031833,2702527
Mongolia,MNG,East Asia & Pacific,Lower middle income,2011,67.818,14.1,15729.999542236,3.58612156,4.609029770,4.769999981,174316.8,225564.87,707671.86,10.41,29.620155202,2743946
Mongolia,MNG,East Asia & Pacific,Lower middle income,2012,68.217,12.5,17139.999389648,3.85493326,5.195209980,3.900000095,173876.54,221033.83,714912.91,12.293,30.440584736,2792354
Mongolia,MNG,East Asia & Pacific,Lower middle income,2013,68.566,11.4,18379.999160767,4.06616068,4.940770149,4.230000019,173565.48,215230.16,721723.81,12.582,31.271063285,2845160
Mongolia,MNG,East Asia & Pacific,Lower middle income,2014,68.863,10.1,18120.000839233,4.1765728,4.714849949,4.800000191,173743.43,206045.66,729264.08,12.227,32.111189005,2902826
Mongolia,MNG,East Asia & Pacific,Lower middle income,2015,69.111,8.4,17299.999237060,4.23834085,4.223619938,4.860000134,172001.73,188603.91,741458.44,11.62,32.961650360,2964756
Mongolia,MNG,East Asia & Pacific,Lower middle income,2016,69.321,7.4,18170.000076294,4.42355633,5.183100224,7.239999771,171238.58,179891.78,764574.07,11.181,33.822054233,3029559
Mongolia,MNG,East Asia & Pacific,Lower middle income,2017,69.509,6.3,19579.999923706,4.0050602,4.068970203,6.360000134,173870.3,174769.06,788018.91,11.481,34.691986354,3096033
Mongolia,MNG,East Asia & Pacific,Lower middle income,2018,69.689,5.5,21549.999237060,3.85443377,6.173019886,5.380000114,174178.57,168161.18,810397.74,13.178,35.577793057,3163994
Mongolia,MNG,East Asia & Pacific,Lower middle income,2019,69.87,4,23069.999694824,3.76607823,4.940889835,5.439000130,174613.69,161261.57,835408.23,14.206,36.479570444,3232435
Montenegro,MNE,Europe & Central Asia,Upper middle income,2001,73.187512195,9.6,1670,8.338400047,,28.740999222,24946.22,14377.31,162646.59,1.16,84.478037300,633062
Montenegro,MNE,Europe & Central Asia,Upper middle income,2002,73.237268293,9.2,1769.999980927,8.338400047,,29.134000778,24079.4,13688.08,165414.62,1.285,84.478037300,632745
Montenegro,MNE,Europe & Central Asia,Upper middle income,2003,73.318536585,8.4,1889.999985695,8.338400047,,29.518999100,24169.55,13131.12,168914.64,1.708,84.478037300,632356
Montenegro,MNE,Europe & Central Asia,Upper middle income,2004,73.429268293,7.7,2039.999961853,8.338400047,,30.010000229,24302.31,12424.96,171480.49,2.073,84.478037300,632550
Montenegro,MNE,Europe & Central Asia,Upper middle income,2005,73.982926829,5.5,2000,8.338400047,,30.309999466,24388.38,11938.28,173993.42,2.257,84.478037300,632885
Montenegro,MNE,Europe & Central Asia,Upper middle income,2006,73.839024390,3.1,2180.000066757,8.338400047,,25.103000641,24623.92,11375.49,175353.71,2.722,83.869280158,632551
Montenegro,MNE,Europe & Central Asia,Upper middle income,2007,74.339024390,2.5,2099.999904633,8.338400047,,19.399999619,24018.86,10737.64,175804.37,3.681,83.987396252,631931
Montenegro,MNE,Europe & Central Asia,Upper middle income,2008,75.136585366,2.5,2690.000057220,8.338400047,,17.149999619,23417.7,10355.78,175846.74,4.546,84.079759598,631475
Montenegro,MNE,Europe & Central Asia,Upper middle income,2009,75.143902439,2.5,1750,8.338400047,,19.090000153,22876.45,9940.16,176554.35,4.159,84.171434450,631187
Montenegro,MNE,Europe & Central Asia,Upper middle income,2010,75.990243902,2.5,2579.999923706,8.338400047,,19.649999619,22090.6,9576.33,176085.07,4.143,84.262588796,631048
Montenegro,MNE,Europe & Central Asia,Upper middle income,2011,75.982926829,2.5,2539.999961853,7.96692228,,19.670000076,21679.88,8950.81,176381.73,4.544,84.353296026,631801
Montenegro,MNE,Europe & Central Asia,Upper middle income,2012,76.2,2.5,2329.999923706,8.29550457,,19.969999313,21520.08,8651.08,175871.48,4.088,84.443556284,633053
Montenegro,MNE,Europe & Central Asia,Upper middle income,2013,76.490243902,2.5,2269.999980927,8.47144604,,19.5,22114.62,8391.13,177229.89,4.466,84.533446421,633951
Montenegro,MNE,Europe & Central Asia,Upper middle income,2014,76.441463415,2.5,2220.000028610,8.00086784,,18,21480.48,8248.71,178939.39,4.594,84.622961945,634301
Montenegro,MNE,Europe & Central Asia,Upper middle income,2015,76.448780488,2.5,2359.999895096,9.02188778,,17.540000916,21219.66,7759.2,180159.94,4.055,84.712103365,633969
Montenegro,MNE,Europe & Central Asia,Upper middle income,2016,76.441463415,2.5,2150.000095367,8.63302994,,17.719999313,21341.53,7693.18,180910.13,4.377,84.800795261,633264
Montenegro,MNE,Europe & Central Asia,Upper middle income,2017,76.485365854,2.5,2269.999980927,7.98255444,,16.069999695,21453.94,7595.39,181787.41,4.857,84.889108792,632445
Montenegro,MNE,Europe & Central Asia,Upper middle income,2018,76.841463415,2.5,2500,8.34355545,,15.170000076,21502.72,7455.5,181113.03,5.507,84.953574512,631459
Montenegro,MNE,Europe & Central Asia,Upper middle income,2019,76.682926829,2.5,2599.999904633,8.32983208,,15.119999886,21365.51,7297.25,180765.74,5.542,85.013220339,630403
Morocco,MAR,Middle East & North Africa,Lower middle income,2001,69.193,6.3,36270,4.12981606,5.274549166,12.460000038,1368871.31,3697986.83,5558595.24,43.831,41.955470589,28930100
Morocco,MAR,Middle East & North Africa,Lower middle income,2002,69.769,5.9,37470.001220703,4.42979431,5.274549166,11.590000153,1362588.09,3576678.49,5639417.79,47.077,96.7,29301820
Morocco,MAR,Middle East & North Africa,Lower middle income,2003,70.399,5.6,37250,4.55366516,5.274549166,11.920000076,1354350.41,3450561.11,5774570.31,58.029,96.7,29661272
Morocco,MAR,Middle East & North Africa,Lower middle income,2004,71.067,5.5,40990.001678467,4.72918844,5.274549166,10.829999924,1373064.68,3298844.98,5879310.99,66.114,43.261617365,30033124
Morocco,MAR,Middle East & North Africa,Lower middle income,2005,71.746,5.5,43580.001831055,4.76469755,5.274549166,11.010000229,1321307.72,3151648.95,5987944.71,68.853,43.805396222,30431898
Morocco,MAR,Middle East & North Africa,Lower middle income,2006,72.403,5.6,45000,4.94123936,5.274549166,9.670000076,1311674.5,2990030.56,6099774.25,75.884,44.369282774,30833024
Morocco,MAR,Middle East & North Africa,Lower middle income,2007,73.009,5.5,46349.998474121,5.42293549,5.274549166,9.560000420,1308334.1,2816407.85,6219701.14,86.948,44.929388561,31232634
Morocco,MAR,Middle East & North Africa,Lower middle income,2008,73.546,5.6,48630.001068115,5.30251694,5.342150211,9.569999695,1319503.24,2683294.79,6329725.56,101.823,47.739590837,31634996
Morocco,MAR,Middle East & North Africa,Lower middle income,2009,74.003,5.4,48750,5.8412447,5.260640144,8.960000038,1311650.68,2537964.38,6428883.5,101.155,50.602361224,32042880
Morocco,MAR,Middle East & North Africa,Lower middle income,2010,74.382,5.1,51759.998321533,5.86408854,5.274549166,9.090000153,1307549.1,2405151.27,6514665.57,100.865,53.517670541,32464866
Morocco,MAR,Middle East & North Africa,Lower middle income,2011,74.696,4.6,55939.998626709,5.7329936,5.274549166,8.909999847,1291123.13,2269661.31,6598830.91,110.081,56.482194628,32903708
Morocco,MAR,Middle East & North Africa,Lower middle income,2012,74.97,4.4,58080.001831055,5.74942255,5.274549166,8.989999771,1270502.59,2165064.7,6705797.57,106.937,59.494821495,33352166
Morocco,MAR,Middle East & North Africa,Lower middle income,2013,75.227,4.2,57590.000152588,5.68743515,5.274549166,9.229999542,1158621.06,2059582.98,6938557.4,115.739,62.553364121,33803528
Morocco,MAR,Middle East & North Africa,Lower middle income,2014,75.477,4.1,58689.998626709,5.27820778,5.274549166,9.699999809,1156523.93,1929252.68,7040546.03,119.131,65.656741096,34248608
Morocco,MAR,Middle East & North Africa,Lower middle income,2015,75.726,3.8,60409.999847412,5.06548977,4.645984173,9.460000038,1142433.48,1817539.73,7138701.68,110.414,68.282912929,34680456
Morocco,MAR,Middle East & North Africa,Lower middle income,2016,75.974,3.8,60319.999694824,5.23985195,5.274549166,9.300000191,1123777.57,1709596.99,7248941.7,111.573,69.901090364,35107272
Morocco,MAR,Middle East & North Africa,Lower middle income,2017,76.218,3.7,63520.000457764,5.23467541,5.118315697,9.241999626,1109674.53,1606372.32,7366849.1,118.541,71.525318695,35528116
Morocco,MAR,Middle East & North Africa,Lower middle income,2018,76.453,3.8,64959.999084473,5.33230448,5.348847866,9.265000343,1095318.8,1503202.42,7485985.9,127.341,73.154123251,35927516
Morocco,MAR,Middle East & North Africa,Lower middle income,2019,76.68,4.4,71480.003356934,5.30845118,5.931356907,9.279999733,1081044.55,1431057.28,7597359.83,128.92,73.584075809,36304408
Mozambique,MOZ,Sub-Saharan Africa,Low income,2001,49.295,36.5,1410,2.95498824,5.461473080,2.842999935,727102.3,14740275.43,2789224.28,5.399,82.470329241,18220724
Mozambique,MOZ,Sub-Saharan Africa,Low income,2002,49.61,35.2,1570.000052452,3.34283662,5.461473080,2.891999960,732196.97,14847906.88,2843547.27,5.677,82.381772569,18694948
Mozambique,MOZ,Sub-Saharan Africa,Low income,2003,49.889,34.1,1899.999976158,3.4220655,5.461473080,2.940000057,725043.61,14934964.78,2899878.3,6.303,82.558885914,19186758
Mozambique,MOZ,Sub-Saharan Africa,Low income,2004,50.143,34.1,1909.999966621,3.6926434,3.326699972,2.971999884,737846.17,14967643.87,2983998.36,7.631,82.470329241,19694412
Mozambique,MOZ,Sub-Saharan Africa,Low income,2005,50.387,33.3,1710.000038147,4.39079046,4.005780220,3.015000105,758310.49,14977648.67,3077260.34,8.542,82.470329241,20211124
Mozambique,MOZ,Sub-Saharan Africa,Low income,2006,50.641,32.4,1860.000014305,4.10098362,3.871469975,3.039000034,827168.52,14650808.64,3264524.15,9.177,82.470329241,20735990
Mozambique,MOZ,Sub-Saharan Africa,Low income,2007,50.934,29.9,2230.000019073,3.94103193,5.461473080,3.085000038,874601.98,14288511.74,3381488.08,10.451,82.470329241,21280520
Mozambique,MOZ,Sub-Saharan Africa,Low income,2008,51.292,28.6,2240.000009537,4.23261261,5.461473080,3.128999949,885984.58,14018887.41,3496987.45,12.556,82.470329241,21845572
Mozambique,MOZ,Sub-Saharan Africa,Low income,2009,51.738,25.8,2490.000009537,5.21038246,5.461473080,3.174999952,890243.34,14006878.14,3579384.73,11.914,82.470329241,22436660
Mozambique,MOZ,Sub-Saharan Africa,Low income,2010,52.31,24.1,2680.000066757,5.44726419,5.952929974,3.217000008,898338.51,14018851.69,3658618.25,11.105,82.470329241,23073732
Mozambique,MOZ,Sub-Saharan Africa,Low income,2011,53.043,21.8,3349.999904633,5.00311899,6.260409832,3.255000114,887184.64,14069832.25,3715014.37,14.382,82.470329241,23760424
Mozambique,MOZ,Sub-Saharan Africa,Low income,2012,53.931,21,3680.000066757,5.24640608,5.672160149,3.298000097,905584.98,14069305.36,3823496.66,16.351,82.470329241,24487614
Mozambique,MOZ,Sub-Saharan Africa,Low income,2013,54.949,22.4,4199.999809265,6.12555981,6.115330219,3.342000008,925715.99,13873504.92,3912747.4,16.974,82.470329241,25251738
Mozambique,MOZ,Sub-Saharan Africa,Low income,2014,56.062,25.7,4860.000133514,6.33231783,6.876329899,3.382999897,931664.25,13402161.27,3989934.61,17.716,82.470329241,26038704
Mozambique,MOZ,Sub-Saharan Africa,Low income,2015,57.206,29.7,5519.999980927,6.7166338,6.010829926,3.430000067,956260.3,12955070.5,4054041.84,15.951,82.470329241,26843252
Mozambique,MOZ,Sub-Saharan Africa,Low income,2016,58.309,31.5,7280.000209808,7.17241096,5.865039825,3.447000027,950629.37,12607178.23,4099490.25,11.937,82.470329241,27696500
Mozambique,MOZ,Sub-Saharan Africa,Low income,2017,59.309,31.4,7210.000038147,7.75916147,5.505559921,3.450999975,945027.37,12304175.53,4155584.34,13.219,82.470329241,28569448
Mozambique,MOZ,Sub-Saharan Africa,Low income,2018,60.163,31,6949.999809265,8.09185696,5.452189922,3.456000090,968964.87,12028210.96,4239750.86,14.845,82.470329241,29423882
Mozambique,MOZ,Sub-Saharan Africa,Low income,2019,60.854,31.8,7500,7.83351135,6.084420204,3.466000080,1032743.51,11750994.35,4386537.55,15.39,82.470329241,30285602
Myanmar,MMR,East Asia & Pacific,Lower middle income,2001,60.377,37.6,8350,2.14881921,1.797400963,0.674000025,2642483.37,13438452.76,11950793.29,6.22,28.961226213,46014828
Myanmar,MMR,East Asia & Pacific,Lower middle income,2002,60.685,34.8,8300.000190735,2.57854128,1.797400963,0.671999991,2574019.71,12995469.95,12029979.25,6.111,100,46480236
Myanmar,MMR,East Asia & Pacific,Lower middle income,2003,60.989,32.4,10489.999771118,2.38126588,1.797400963,0.660000026,2496420.77,12502845.17,12097762.23,7.755,99.999998279,46924296
Myanmar,MMR,East Asia & Pacific,Lower middle income,2004,61.294,30.2,10149.999618530,2.31822205,1.797400963,0.666000009,2495988.71,11905589.43,12220501.01,9.391,33.459456976,47338444
Myanmar,MMR,East Asia & Pacific,Lower middle income,2005,61.607,27.8,10720.000267029,2.3303194,1.797400963,0.669000030,2430622.1,11368021.64,12200872.26,10.588,35.011382311,47724472
Myanmar,MMR,East Asia & Pacific,Lower middle income,2006,61.938,24.5,9970.000267029,2.25168705,1.797400963,0.676999986,2343338.28,10890147.7,12185527.85,11.863,36.589093423,48088276
Myanmar,MMR,East Asia & Pacific,Lower middle income,2007,62.294,20.5,10390.000343323,2.02357221,1.797400963,0.689999998,2238308.2,10442712.83,12072306.19,15.591,38.192848448,48445652
Myanmar,MMR,East Asia & Pacific,Lower middle income,2008,62.678,17.1,7900.000095367,2.10873079,1.797400963,0.708999991,10047102.94,9924214.8,11982670.19,23.013,39.822568257,48729480
Myanmar,MMR,East Asia & Pacific,Lower middle income,2009,63.089,12.9,7489.999771118,2.15950108,1.797400963,0.711000025,2160132.11,9320244.14,11946501.29,29.455,41.477826226,49015836
Myanmar,MMR,East Asia & Pacific,Lower middle income,2010,63.525,10.2,8130.000114441,1.95585954,0.899999976,0.722999990,2080898.49,8789899.61,11868646.88,37.796,43.159234252,49390988
Myanmar,MMR,East Asia & Pacific,Lower middle income,2011,63.983,7.8,8689.999580383,1.92666924,0.850319982,0.767000020,2072410.32,8231646.17,11893863.57,54.119,44.668445007,49794528
Myanmar,MMR,East Asia & Pacific,Lower middle income,2012,64.453,7.1,11960.000038147,2.41021132,1.600000024,0.753000021,1998823.19,7797628.22,11844089.31,58.319,45.984422745,50218196
Myanmar,MMR,East Asia & Pacific,Lower middle income,2013,64.921,6.1,13600.000381470,3.20071578,2.099999905,0.746999979,1932768.39,7240966.7,11963331.35,60.572,47.316081538,50648336
Myanmar,MMR,East Asia & Pacific,Lower middle income,2014,65.378,5.1,17040.000915527,4.39346027,1.899999976,0.754999995,1885762.4,6725248.8,12053745.79,63.265,48.663858583,51072436
Myanmar,MMR,East Asia & Pacific,Lower middle income,2015,65.81,4.2,19040.000915527,5.47780514,2.099999905,0.769999981,1909908.95,6326942.92,12138060.84,63.045,50.031274419,51483956
Myanmar,MMR,East Asia & Pacific,Lower middle income,2016,66.205,3.5,21860.000610352,5.11349964,1.899999976,1.177000046,1869195.7,5884063.57,12281024.58,60.292,51.417803795,51892352
Myanmar,MMR,East Asia & Pacific,Lower middle income,2017,66.558,3,32500,5.08065748,2.326339960,1.559999943,2327896.89,5517990.29,12423589.64,61.449,52.822574444,52288344
Myanmar,MMR,East Asia & Pacific,Lower middle income,2018,66.867,2.6,32939.998626709,4.89992142,2.157480001,0.870000005,1727609.25,5230015.48,12563638.49,67.145,54.244940589,52666016
Myanmar,MMR,East Asia & Pacific,Lower middle income,2019,67.134,2.5,36720.001220703,4.67856407,2.139869928,0.5,1730115.29,4993210.91,12699265.84,68.698,55.683694466,53040212
Namibia,NAM,Sub-Saharan Africa,Upper middle income,2001,51.399,13.5,2460,9.53211975,6.888869762,20.795999527,99918.92,901324.95,308421.3,3.557,,1856406
Namibia,NAM,Sub-Saharan Africa,Upper middle income,2002,50.862,14.5,2130.000114441,9.73386574,6.742330074,21.226999283,105022.58,943998.17,316627.17,3.349,,1888531
Namibia,NAM,Sub-Saharan Africa,Upper middle income,2003,50.589,15.7,2269.999980927,9.87848473,6.137139797,21.718000412,104940.81,982282.45,320163.94,4.926,,1915432
Namibia,NAM,Sub-Saharan Africa,Upper middle income,2004,50.6,16.6,2380.000114441,10.18727589,8.203104019,22.090000153,102382.66,984182.69,320135.76,6.609,,1939405
Namibia,NAM,Sub-Saharan Africa,Upper middle income,2005,50.931,18.2,2529.999971390,10.19230366,8.203104019,22.216999054,102857.89,937307.7,320669.17,7.248,,1962874
Namibia,NAM,Sub-Saharan Africa,Upper middle income,2006,51.609,20.1,2529.999971390,10.13995361,6.031710148,22.143999100,100542.65,867437.81,318455.49,8.002,,1986568
Namibia,NAM,Sub-Saharan Africa,Upper middle income,2007,52.593,23.5,2619.999885559,10.71633053,8.203104019,22.158000946,100234.39,774534.56,318536.88,8.84,,2011492
Namibia,NAM,Sub-Saharan Africa,Upper middle income,2008,53.817,27.6,2950.000047684,9.91801167,6.403429985,22.186000824,101683.96,702638.11,319355.74,8.607,,2038556
Namibia,NAM,Sub-Saharan Africa,Upper middle income,2009,55.207,29.5,3019.999980927,9.04967022,8.203104019,22.208999634,104059.37,671830.77,321759.88,8.939,,2067928
Namibia,NAM,Sub-Saharan Africa,Upper middle income,2010,56.665,28.8,3130.000114441,9.72781372,8.243300438,22.120000839,99222.03,644030.53,325810.33,11.431,,2099275
Namibia,NAM,Sub-Saharan Africa,Upper middle income,2011,58.085,25.5,3329.999923706,9.83193302,8.203104019,19.455999374,103302.22,609716.27,327053.85,12.523,,2132343
Namibia,NAM,Sub-Saharan Africa,Upper middle income,2012,59.387,23.5,3529.999971390,9.26659298,8.203104019,16.770000458,95206.65,571980.48,331121.25,13.042,,2167474
Namibia,NAM,Sub-Saharan Africa,Upper middle income,2013,60.513,22.2,3789.999961853,9.06448746,8.609332085,19.030000687,99407.34,555838.2,338641.31,12.043,,2204517
Namibia,NAM,Sub-Saharan Africa,Upper middle income,2014,61.425,21.5,3950.000047684,8.40890884,9.577854156,18.520000458,99499.58,561571.16,346743.52,12.435,,2243008
Namibia,NAM,Sub-Saharan Africa,Upper middle income,2015,62.119,21,4199.999809265,9.98109627,9.850768089,20.910999298,100473.94,557023,354543.67,11.335,,2282709
Namibia,NAM,Sub-Saharan Africa,Upper middle income,2016,62.625,20.2,4130.000114441,9.3223238,10.638795853,23.350000381,100873.94,549512.29,361780.92,10.722,,2323351
Namibia,NAM,Sub-Saharan Africa,Upper middle income,2017,63.021,19.9,4269.999980927,8.72573948,9.708672523,21.638999939,101159.77,537805.1,368491.59,12.895,,2364540
Namibia,NAM,Sub-Saharan Africa,Upper middle income,2018,63.373,20,4230.000019073,8.31428051,8.881122589,19.879999161,102153.69,509671.41,376134.42,13.682,,2405682
Namibia,NAM,Sub-Saharan Africa,Upper middle income,2019,63.708,18.9,4219.999790192,8.49700546,8.927026749,19.988000870,101189.7,495609.33,382303.1,12.542,,2446648
